Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0081580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBtr0081581	1	0	0	0	0	0	1	0	0	0	0	0	0.08	0	0	0.5	-1	-0.246	0.805882002119308	NA	0	7.0735	10	10	TRUE	NA
FBtr0081582	0	0	0	1	0	0	0	0	0	1	0	0	0.08	0	0	1.707	0.772	0.19	0.849600909649089	NA	0	7.068	10	10	TRUE	NA
FBtr0081583	0	0	1	0	0	0	0	0	1	0	0	0	0.24	0	0	0.472	-1.084	-0.266	0.790467453348657	NA	0	5.7205	10	10	TRUE	NA
FBtr0081584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBtr0081585	0	0	0	1	0	0	0	0	0	1	0	0	0.08	0	0	1.707	0.772	0.19	0.849600909649089	NA	0	7.068	10	10	TRUE	NA
FBtr0081586	0	0	0	1	0	0	0	0	0	1	0	0	0.08	0	0	1.707	0.772	0.19	0.849600909649089	NA	0	7.068	10	10	TRUE	NA
FBtr0081587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBtr0081588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBtr0081590	0	0	0	1	0	0	0	0	0	1	0	0	0.08	0	0	1.707	0.772	0.19	0.849600909649089	NA	0	7.068	10	10	TRUE	NA
FBtr0081591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBtr0081596	0	0	0	2	0	0	0	0	0	1	0	0	0.17	0	0	2.268	1.181	0.292	0.770449448105648	NA	0	5.9335	10	10	TRUE	NA
FBtr0081597	0	0	0	2	0	0	0	0	0	1	0	0	0.17	0	0	2.268	1.181	0.292	0.770449448105648	NA	0	5.9335	10	10	TRUE	NA
FBtr0081598	0	5	0	5	5	5	0	8	0	3	7	6	3.87	3	5	3.61	1.852	0.951	0.341743359837162	NA	1.5808	3.6869	2.2596	2.2596	TRUE	NA
FBtr0081599	1441	398	450	1360	489	533	724	612	636	685	676	648	663.54	657	670	1.014	0.02	0.221	0.825455977773189	0.947288600956283	0	0.0191	0.0046	0.0046	TRUE	NA
FBtr0081601	0	1	0	0	0	0	0	2	0	0	0	0	0.26	1	0	0.472	-1.084	-0.266	0.790467453348657	NA	0	5.697	10	10	TRUE	NA
FBtr0081603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBtr0081604	0	0	0	2	0	0	0	0	0	1	0	0	0.17	0	0	2.268	1.181	0.292	0.770449448105648	NA	0	5.9335	10	10	TRUE	NA
FBtr0081605	1561	541	589	1304	612	673	785	832	832	657	846	818	794.98	816	774	0.937	-0.094	-0.953	0.34065372862096	0.66844082905777	0.0029	0.0163	0.0057	0.0057	TRUE	NA
FBtr0081606	327	107	117	354	130	149	164	165	165	178	180	181	172.23	165	180	1.09	0.125	0.795	0.426600099312485	0.73942292009031	0	0.0889	0.0118	0.0118	TRUE	NA
FBtr0081611	543	156	142	473	158	190	273	240	201	238	218	231	233.52	238	229	0.962	-0.056	-0.338	0.735380408306259	0.912254476058032	0	0.0591	0.0152	0.0152	TRUE	NA
