Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0078806	2572	955	1152	3000	1393	1556	1293	1468	1628	1511	1926	1891	1619.62	1463	1776	1.209	0.274	3.844	0.000120989727180596	0.00176381622685725	0.0011	0.0101	0.003	0.003	TRUE	NA
FBtr0074472	971	393	475	1256	643	651	488	604	671	633	889	791	679.44	588	771	1.309	0.388	3.839	0.000123638940110188	0.00179908744111493	0.0021	0.0187	0.0058	0.0058	TRUE	NA
FBtr0080942	15	0	0	87	61	46	8	0	0	44	84	56	31.94	3	61	58.11	5.861	3.839	0.000123723990496646	0.00179908744111493	1.3897	0.7833	1.1716	1.1716	TRUE	NA
FBtr0072061	629	299	328	1213	510	480	316	460	464	611	705	583	523.17	413	633	1.563	0.644	3.831	0.000127875806994507	0.00185474013122998	0.0164	0.0239	0.0183	0.0183	TRUE	NA
FBtr0087806	63	0	0	345	16	32	32	0	0	174	22	39	44.41	11	78	22.606	4.499	3.829	0.000128829264026641	0.00186698977385691	0.7167	0.5478	0.6258	0.6258	TRUE	NA
FBtr0334924	173	0	1	182	110	178	87	0	1	92	152	216	91.42	29	153	53.087	5.73	3.819	0.000134019725494482	0.00194056940361266	2.1781	0.2191	1.4214	1.4214	TRUE	NA
FBtr0303385	109	194	312	5159	1838	983	55	298	441	2599	2542	1195	1188.19	265	2112	9.951	3.315	3.817	0.000135328039251168	0.00195620902607253	0.5412	0.0121	0.2991	0.5412	TRUE	NA
FBtr0344026	196	93	118	485	163	242	99	143	167	244	225	294	195.35	136	254	1.925	0.945	3.817	0.000135264939684857	0.00195620902607253	0.0278	0.0748	0.0382	0.0382	TRUE	NA
FBtr0307893	4	0	0	125	4	5	2	0	0	63	6	6	12.76	1	25	26.421	4.724	3.816	0.000135764901817323	0.0019608706628106	0.0215	1.7862	0.5467	0.5467	TRUE	NA
FBtr0308823	85	0	0	187	76	86	43	0	0	94	105	105	57.76	14	101	80.833	6.337	3.808	0.000140154787666119	0.00201578328837915	2.4649	0.4031	1.5119	1.5119	TRUE	NA
FBtr0330397	583	102	124	997	164	197	293	157	175	502	227	239	265.59	208	323	1.524	0.607	3.808	0.000140043507897501	0.00201578328837915	0.0048	0.0503	0.0135	0.0135	TRUE	NA
FBtr0302548	236	86	48	641	141	208	119	132	68	323	195	253	181.56	106	257	2.404	1.265	3.799	0.000145513614394197	0.00208063836961978	0.0681	0.0827	0.0722	0.0722	TRUE	NA
FBtr0303710	885	175	228	1958	281	448	445	269	322	986	389	545	492.58	345	640	1.78	0.832	3.796	0.000147128971843609	0.00210135054250525	0.0344	0.0254	0.0318	0.0318	TRUE	NA
FBtr0071933	11942	4640	5983	14577	7123	8385	6002	7134	8455	7343	9850	10191	8162.56	7197	9128	1.264	0.338	3.794	0.000148060811789724	0.00211177583803912	0.0063	0.0075	0.0056	0.0056	TRUE	NA
FBtr0075395	286	108	147	541	197	238	144	166	208	273	272	289	225.29	173	278	1.635	0.709	3.79	0.000150556057235041	0.00214502892866943	0.0087	0.0619	0.0203	0.0203	TRUE	NA
FBtr0331308	13	0	0	117	13	26	7	0	0	59	18	32	19.17	2	36	27.025	4.756	3.79	0.000150642488924288	0.00214502892866943	0.2318	1.2801	0.6352	0.6352	TRUE	NA
FBtr0073516	26	0	0	198	13	13	13	0	0	100	18	16	24.43	4	45	17.72	4.147	3.786	0.000153010439447524	0.00217513347751936	0.1833	1.0238	0.4496	0.4496	TRUE	NA
FBtr0299870	4398	898	907	9295	1168	2006	2211	1381	1282	4682	1615	2438	2268.08	1625	2912	1.703	0.768	3.785	0.000153820598403227	0.00218180930070487	0.0401	0.0089	0.029	0.029	TRUE	NA
FBtr0085307	45	7	19	150	48	67	23	11	27	76	66	81	47.27	20	74	3.684	1.881	3.784	0.000154579411033331	0.00219017307665737	0.0185	0.5103	0.1435	0.1435	TRUE	NA
FBtr0346611	13095	5327	6584	16259	7970	8449	6582	8190	9305	8190	11021	10269	8926.13	8026	9827	1.226	0.294	3.781	0.000156010783257115	0.00220862829740708	0.0034	0.0075	0.0042	0.0042	TRUE	NA
FBtr0083555	0	0	0	51	7	24	0	0	0	26	10	29	10.76	0	22	114.818	6.843	3.773	0.000161608574272637	0.00227472692720039	0.6551	2.0209	1.3481	1.3481	TRUE	NA
