Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FC	log2FoldChange	pvalue	padj	tagwise.dispersion	trended.dispersion
FBtr0333852	130	39	14	298	277	311	75	68	23	174	436	433	201.38	55	348	6.005	2.586	0.000339168545624606	0.0129740977961235	0.2996	0.2905
FBtr0076427	1807	498	537	3277	991	1028	1038	865	865	1917	1562	1430	1279.44	923	1636	1.767	0.822	0.000353172862597238	0.0133617066349288	0.0365	0.0482
FBtr0343412	3395	659	661	6242	1184	1206	1951	1145	1065	3651	1866	1677	1892.4	1387	2398	1.69	0.757	0.000368101764099394	0.0138934371295472	0.0313	0.0415
FBtr0078919	34	0	0	346	40	17	20	0	0	202	63	24	51.43	7	96	36.947	5.207	0.000396794462346794	0.0148704339780438	0.8789	0.858
FBtr0301501	556	204	152	1115	422	617	319	355	245	652	665	858	515.67	306	725	2.359	1.238	0.000406428043160982	0.0151599568211925	0.083	0.1016
FBtr0114602	1208	225	163	1720	614	659	694	391	263	1006	967	917	706.28	449	963	2.285	1.192	0.000407789950830301	0.0151751342358161	0.0758	0.0737
FBtr0339464	646	19	11	740	201	633	371	33	18	433	317	880	341.96	141	543	9.589	3.261	0.000431595853270708	0.0159861494369966	0.3654	0.1609
FBtr0086774	1526	455	609	2396	1041	1253	877	791	981	1401	1640	1743	1238.82	883	1595	1.798	0.846	0.000443800548626651	0.0163999784132034	0.0401	0.049
FBtr0077828	593	47	71	1943	141	199	341	82	114	1136	222	277	362.02	179	545	2.796	1.483	0.000476342677606632	0.0174158910548383	0.1172	0.1505
FBtr0305679	548	177	233	1177	496	531	315	308	375	688	782	738	534.38	333	736	2.211	1.145	0.000476772347945542	0.0174158910548383	0.073	0.0977
FBtr0113129	13	55	45	266	148	307	7	96	72	156	233	427	165.21	58	272	6.505	2.702	0.000482132089876523	0.0174910477354748	0.3427	0.3576
FBtr0079002	3552	1883	1565	24071	3084	2824	2041	3272	2521	14078	4859	3927	5116.6	2611	7621	2.463	1.3	0.000512111986970623	0.0184942260749164	0.0879	0.0345
