Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FC	log2FoldChange	pvalue	padj	tagwise.dispersion	trended.dispersion
FBtr0290019	6664	2356	2613	1916	623	828	3829	4094	4210	1121	982	1152	2564.48	4044	1085	0.268	-1.897	1.29245690619871e-19	5.00905859499937e-17	0.029	0.0386
FBtr0290077	1502	823	798	205	133	126	863	1430	1286	120	210	175	680.6	1193	168	0.141	-2.828	2.49750642232069e-19	9.44889929777994e-17	0.0596	0.0764
FBtr0300190	2430	721	641	66	0	27	1396	1253	1033	39	0	38	626.35	1227	26	0.02	-5.631	1.25966399169712e-18	4.35131757131898e-16	0.1888	0.0828
FBtr0302694	3194	1062	1118	603	302	284	1835	1846	1801	353	476	395	1117.58	1827	408	0.222	-2.173	1.84374722161325e-17	5.74453791204597e-15	0.0417	0.0519
FBtr0072393	1893	669	784	264	131	150	1088	1163	1263	154	206	209	680.47	1171	190	0.161	-2.638	2.20220019937907e-17	6.72941560925644e-15	0.0591	0.0764
FBtr0073423	3319	576	813	405	121	58	1907	1001	1310	237	191	81	787.67	1406	170	0.12	-3.064	3.01344313412019e-17	9.03464366059808e-15	0.0782	0.0668
FBtr0334867	2117	497	666	100	26	91	1216	864	1073	58	41	127	563.18	1051	75	0.071	-3.812	2.12652759089862e-16	6.25750433692204e-14	0.1184	0.0924
FBtr0085156	1688	883	943	57	0	33	970	1534	1519	33	0	46	683.81	1341	26	0.02	-5.62	1.18176490994307e-15	3.35325793196347e-13	0.229	0.076
FBtr0334328	4026	1336	1599	944	513	511	2313	2322	2576	552	808	711	1547.04	2404	690	0.284	-1.816	6.38502473645695e-15	1.77996566775967e-12	0.0357	0.0444
FBtr0342815	914	419	173	17	0	0	525	728	279	10	0	0	257	511	3	0.005	-7.689	8.49027771823111e-15	2.32604332659814e-12	0.3347	0.2225
FBtr0303384	2544	788	377	407	34	39	1462	1369	607	238	54	54	630.73	1146	115	0.08	-3.644	1.32465494264812e-14	3.56758763367435e-12	0.1219	0.0822
FBtr0087621	32385	11988	8600	10727	3713	3297	18608	20833	13855	6274	5851	4585	11667.64	17765	5570	0.313	-1.678	2.73678810362643e-14	7.247927161104e-12	0.0331	0.032
FBtr0290025	438	90	207	0	0	0	252	156	333	0	0	0	123.6	247	0	0.001	-10.958	4.90175889717404e-14	1.27686801436222e-11	0.4501	0.472
FBtr0299968	2276	878	1073	487	292	283	1308	1526	1729	285	460	394	950.13	1521	380	0.246	-2.021	7.60536400869313e-14	1.94918119513119e-11	0.0472	0.0577
FBtr0073269	6696	1365	1405	2490	456	517	3847	2372	2264	1456	719	719	1896.16	2828	965	0.332	-1.591	1.6767021181023e-13	4.16293697760087e-11	0.0311	0.0415
FBtr0070985	1529	515	467	199	95	96	879	895	752	116	150	134	487.58	842	133	0.157	-2.668	1.74789868563007e-13	4.27294001764029e-11	0.0797	0.108
FBtr0085755	765	320	330	46	14	28	440	556	532	27	22	39	269.2	509	29	0.058	-4.103	2.49006209735108e-13	5.9950131404407e-11	0.1663	0.2114
FBtr0301500	301	145	140	0	0	0	173	252	226	0	0	0	108.41	217	0	0.001	-10.668	4.72813888914972e-13	1.12134517833715e-10	0.4793	0.5304
FBtr0332260	2370	1154	1231	618	389	469	1362	2005	1983	361	613	652	1162.85	1783	542	0.299	-1.743	1.57081114141317e-12	3.56574129100789e-10	0.0401	0.0507
FBtr0310647	3034	1141	930	908	242	157	1743	1983	1498	531	381	218	1059.19	1741	377	0.209	-2.259	1.7090663702177e-12	3.82493867926186e-10	0.0649	0.0537
FBtr0089484	1338	262	311	100	1	3	769	455	501	58	2	4	298.23	575	21	0.018	-5.77	1.78779077354877e-12	3.9455549155125e-10	0.2729	0.188
FBtr0303912	564	86	87	0	0	0	324	149	140	0	0	0	102.28	204	0	0.001	-10.884	1.95015621107585e-12	4.18756516135071e-10	0.496	0.5528
FBtr0308065	2949	772	925	932	216	266	1694	1342	1490	545	340	370	963.62	1509	418	0.273	-1.872	3.09784024656493e-12	6.47693177867326e-10	0.0469	0.0571
FBtr0308254	5044	384	133	121	0	25	2898	667	214	71	0	35	647.56	1260	35	0.034	-4.894	5.47439087259115e-12	1.11523167904453e-09	0.2475	0.0799
FBtr0071934	2644	884	1166	683	359	359	1519	1536	1879	399	566	499	1066.4	1645	488	0.294	-1.764	7.46839996908922e-12	1.5021882975801e-09	0.0437	0.0534
FBtr0339189	1010	149	362	10	11	17	580	259	583	6	17	24	244.89	474	16	0.03	-5.068	1.09770385575451e-11	2.10150774312519e-09	0.2583	0.2344
FBtr0345022	3141	17101	12953	1258	5025	3434	1805	29718	20869	736	7918	4776	10970.14	17464	4477	0.295	-1.764	1.25680699859484e-11	2.34948978913789e-09	0.0453	0.0321
FBtr0072087	1916	927	700	590	133	198	1101	1611	1128	345	210	275	778.27	1280	277	0.215	-2.217	1.54450786530924e-11	2.85374767206556e-09	0.0683	0.0676
FBtr0078191	6750	1660	1728	1962	768	824	3878	2885	2784	1147	1210	1146	2175.13	3182	1168	0.371	-1.432	3.94141526644204e-11	7.19874581422575e-09	0.0317	0.0401
FBtr0074276	7268	1997	2136	2865	942	854	4176	3470	3441	1676	1484	1188	2572.57	3696	1449	0.391	-1.353	7.2251565946152e-11	1.28997458751051e-08	0.0295	0.0386
FBtr0088774	6426	3465	3242	2971	1368	1386	3692	6021	5223	1738	2156	1928	3459.62	4979	1941	0.396	-1.336	1.04195656643372e-10	1.83963220451465e-08	0.0293	0.0365
FBtr0330730	2829	1649	1293	745	619	459	1626	2866	2083	436	975	638	1437.29	2192	683	0.305	-1.712	1.28719425920245e-10	2.22320834551379e-08	0.0473	0.0457
FBtr0344980	3788	1713	1570	1621	602	610	2177	2977	2529	948	949	848	1737.97	2561	915	0.36	-1.475	1.56358584597278e-10	2.67154613897929e-08	0.0358	0.0426
