Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0022097	1735	544	694	2213	788	907	873	851	989	1130	1103	1110	1009.34	904	1114	1.235	0.305	3.16	0.0015755803996698	0.0125934985084129	0.0024	0.0072	0.0056	0.0056	TRUE	NA
FBgn0033451	551	202	269	856	320	346	277	316	383	437	448	424	380.84	325	436	1.358	0.441	3.157	0.00159517731798796	0.0127164047218794	0.0099	0.0118	0.0112	0.0112	TRUE	NA
FBgn0034564	581	161	197	696	261	327	292	252	281	355	365	400	324.31	275	373	1.348	0.431	3.152	0.00162262431016842	0.0128821551714942	0.0032	0.0132	0.0101	0.0101	TRUE	NA
FBgn0260768	292	73	99	377	149	163	147	114	141	193	209	200	167.13	134	201	1.476	0.562	3.14	0.00169195005978376	0.0133349856499086	0	0.0215	0.0164	0.0164	TRUE	NA
FBgn0052280	582	211	234	1038	268	347	293	330	333	530	375	425	381.04	319	443	1.4	0.486	3.137	0.0017091320498202	0.013458670496842	0.0189	0.0118	0.0143	0.0143	TRUE	NA
FBgn0027529	2038	744	823	2382	965	1208	1025	1164	1173	1216	1351	1479	1234.6	1121	1349	1.202	0.266	3.136	0.00171163078051017	0.0134666164106283	0	0.0066	0.0043	0.0043	TRUE	NA
FBgn0051453	1401	498	562	1683	661	827	705	779	801	859	925	1012	846.93	762	932	1.224	0.292	3.134	0.0017215384543737	0.0135210318223616	0	0.0077	0.005	0.005	TRUE	NA
FBgn0035267	42	20	11	91	43	38	21	31	16	46	60	47	36.88	23	51	2.25	1.17	3.13	0.0017479077702806	0.0137162206973408	0.0091	0.0821	0.0671	0.0671	TRUE	NA
FBgn0013810	723	264	295	1156	382	382	364	413	420	590	535	468	464.94	399	531	1.342	0.425	3.126	0.0017715581038609	0.0138777168621339	0.0117	0.0105	0.0109	0.0109	TRUE	NA
FBgn0044419	711	351	347	1050	416	566	358	549	495	536	582	693	535.42	467	604	1.316	0.396	3.124	0.00178348733934789	0.0139349399720872	0.0095	0.0097	0.0096	0.0096	TRUE	NA
